index,osmid,y,x,highway,street_count,ref,geometry
3283,42468479,40.697933,-73.959291,,1,,POINT (-73.959291 40.697933)
3284,42468731,40.7119171,-73.9680168,,3,,POINT (-73.9680168 40.7119171)
3285,42468735,40.711649,-73.967233,,3,,POINT (-73.967233 40.711649)
3286,42468738,40.7113682,-73.9664439,traffic_signals,4,,POINT (-73.9664439 40.7113682)
3287,42468741,40.7110064,-73.9653673,,4,,POINT (-73.9653673 40.7110064)
3288,42468744,40.710477,-73.963839,traffic_signals,3,,POINT (-73.963839 40.710477)
3289,42469118,40.7056282,-73.9650865,,3,,POINT (-73.9650865 40.7056282)
3290,42469141,40.7375222,-73.9527565,stop,4,,POINT (-73.9527565 40.7375222)
3291,42469148,40.7370457,-73.9512301,,3,,POINT (-73.9512301 40.7370457)
3292,42469151,40.7367175,-73.9502067,,3,,POINT (-73.9502067 40.7367175)
3293,42469180,40.7044366,-73.9875139,,3,,POINT (-73.9875139 40.7044366)
3294,42469184,40.7037882,-73.9875523,,4,,POINT (-73.9875523 40.7037882)
3295,42469188,40.7031301,-73.9875912,,3,,POINT (-73.9875912 40.7031301)
3296,42469193,40.7024529,-73.9876313,,4,,POINT (-73.9876313 40.7024529)
3297,42469205,40.7015608,-73.9876844,,4,,POINT (-73.9876844 40.7015608)
3298,42469212,40.7006722,-73.9877415,traffic_signals,4,,POINT (-73.9877415 40.7006722)
3299,42469214,40.7001943,-73.987768,traffic_signals,4,,POINT (-73.987768 40.7001943)
3300,42469226,40.6932563,-73.9881544,,1,,POINT (-73.9881544 40.6932563)
3301,42469228,40.6922794,-73.9881997,,3,,POINT (-73.9881997 40.6922794)
3302,42469245,40.6898621,-73.9795101,,3,,POINT (-73.9795101 40.6898621)
3303,42469320,40.7029106,-73.994366,traffic_signals,4,,POINT (-73.994366 40.7029106)
3304,42469329,40.7033102,-73.9925685,,3,,POINT (-73.9925685 40.7033102)
3305,42469336,40.7032012,-73.98958,,4,,POINT (-73.98958 40.7032012)
3306,42469341,40.7031724,-73.988762,,3,,POINT (-73.988762 40.7031724)
3307,42469358,40.7031063,-73.98664,,4,,POINT (-73.98664 40.7031063)
3308,42469362,40.7029715,-73.9827376,,4,,POINT (-73.9827376 40.7029715)
3309,42469364,40.702909,-73.981124,,3,,POINT (-73.981124 40.702909)
3310,42469369,40.690546,-73.958578,traffic_signals,3,,POINT (-73.958578 40.690546)
3311,42469370,40.692628,-73.958993,traffic_signals,4,,POINT (-73.958993 40.692628)
3312,42469374,40.694215,-73.959311,traffic_signals,4,,POINT (-73.959311 40.694215)
3313,42469376,40.696418,-73.959769,traffic_signals,4,,POINT (-73.959769 40.696418)
3314,42469382,40.698462,-73.960197,traffic_signals,4,,POINT (-73.960197 40.698462)
3315,42469389,40.6991814,-73.9604711,traffic_signals,4,,POINT (-73.9604711 40.6991814)
3316,42469391,40.699485,-73.961032,traffic_signals,5,,POINT (-73.961032 40.699485)
3317,42469395,40.6999197,-73.9616086,,4,,POINT (-73.9616086 40.6999197)
3318,42469400,40.700274,-73.9621464,traffic_signals,4,,POINT (-73.9621464 40.700274)
3319,42469405,40.7005085,-73.9624798,,3,,POINT (-73.9624798 40.7005085)
3320,42469409,40.7010533,-73.9631504,traffic_signals,4,,POINT (-73.9631504 40.7010533)
3321,42469414,40.7015901,-73.9638198,,4,,POINT (-73.9638198 40.7015901)
3322,42469421,40.7021057,-73.964463,,3,,POINT (-73.964463 40.7021057)
3323,42469425,40.7026517,-73.9651418,,3,,POINT (-73.9651418 40.7026517)
3324,42469430,40.7031984,-73.9658772,traffic_signals,5,,POINT (-73.9658772 40.7031984)
3325,42469435,40.7037407,-73.9664902,,3,,POINT (-73.9664902 40.7037407)
3326,42469437,40.7042648,-73.9671611,traffic_signals,4,,POINT (-73.9671611 40.7042648)
3327,42469447,40.7068489,-73.9683562,traffic_signals,4,,POINT (-73.9683562 40.7068489)
3328,42469449,40.7077513,-73.9684018,traffic_signals,3,,POINT (-73.9684018 40.7077513)
3329,42469451,40.7100383,-73.9684915,,3,,POINT (-73.9684915 40.7100383)
3330,42469454,40.7108555,-73.9684877,traffic_signals,3,,POINT (-73.9684877 40.7108555)
3331,42469461,40.7126029,-73.9677048,,4,,POINT (-73.9677048 40.7126029)
3332,42469464,40.7132942,-73.9673932,,4,,POINT (-73.9673932 40.7132942)
3333,42469468,40.7139214,-73.9671197,traffic_signals,4,,POINT (-73.9671197 40.7139214)
3334,42469472,40.7149499,-73.967607,,3,,POINT (-73.967607 40.7149499)
3335,42469475,40.7155231,-73.966396,,4,,POINT (-73.966396 40.7155231)
3336,42469478,40.7162014,-73.9660716,,4,,POINT (-73.9660716 40.7162014)
3337,42469485,40.7170107,-73.965237,,4,,POINT (-73.965237 40.7170107)
3338,42469489,40.7175079,-73.9647139,traffic_signals,4,,POINT (-73.9647139 40.7175079)
3339,42469492,40.7180582,-73.9641115,,4,,POINT (-73.9641115 40.7180582)
3340,42469494,40.7186525,-73.96348,stop,4,,POINT (-73.96348 40.7186525)
3341,42469496,40.7192023,-73.9628939,traffic_signals,4,,POINT (-73.9628939 40.7192023)
3342,42469499,40.7197594,-73.9622901,traffic_signals,4,,POINT (-73.9622901 40.7197594)
3343,42469503,40.7203169,-73.9616983,traffic_signals,4,,POINT (-73.9616983 40.7203169)
3344,42469507,40.7208608,-73.9611052,traffic_signals,3,,POINT (-73.9611052 40.7208608)
3345,42469511,40.7214172,-73.9605177,traffic_signals,3,,POINT (-73.9605177 40.7214172)
3346,42469514,40.721966,-73.9599178,,3,,POINT (-73.9599178 40.721966)
3347,42469520,40.7225217,-73.9593262,,4,,POINT (-73.9593262 40.7225217)
3348,42469528,40.7230751,-73.9587393,,4,,POINT (-73.9587393 40.7230751)
3349,42469531,40.7236316,-73.9581394,,3,,POINT (-73.9581394 40.7236316)
3350,42469534,40.7242699,-73.9576918,traffic_signals,3,,POINT (-73.9576918 40.7242699)
3351,42469596,40.701869,-73.993154,,3,,POINT (-73.993154 40.701869)
3352,42469606,40.6978522,-73.9707687,traffic_signals,3,,POINT (-73.9707687 40.6978522)
3353,42469607,40.6961018,-73.9704276,traffic_signals,4,,POINT (-73.9704276 40.6961018)
3354,42469612,40.6958171,-73.9703722,traffic_signals,4,,POINT (-73.9703722 40.6958171)
3355,42469614,40.693135,-73.969831,traffic_signals,4,,POINT (-73.969831 40.693135)
3356,42469615,40.691564,-73.969521,traffic_signals,4,,POINT (-73.969521 40.691564)
3357,42470002,40.6946746,-73.931144,traffic_signals,4,,POINT (-73.931144 40.6946746)
3358,42470004,40.6960083,-73.9299007,traffic_signals,3,,POINT (-73.9299007 40.6960083)
3359,42470343,40.6979757,-73.9737804,traffic_signals,3,,POINT (-73.9737804 40.6979757)
3360,42470346,40.6962217,-73.9734531,traffic_signals,4,,POINT (-73.9734531 40.6962217)
3361,42470354,40.695931,-73.9733951,traffic_signals,4,,POINT (-73.9733951 40.695931)
3362,42470360,40.6932457,-73.9728514,traffic_signals,4,,POINT (-73.9728514 40.6932457)
3363,42470365,40.69168,-73.972553,traffic_signals,4,,POINT (-73.972553 40.69168)
3364,42470434,40.6934915,-73.9791624,traffic_signals,4,,POINT (-73.9791624 40.6934915)
3365,42470437,40.691921,-73.978947,traffic_signals,4,,POINT (-73.978947 40.691921)
3366,42470439,40.6898326,-73.9786249,traffic_signals,4,,POINT (-73.9786249 40.6898326)
3367,42471291,40.7006559,-73.9871869,,3,,POINT (-73.9871869 40.7006559)
3368,42471578,40.693455,-73.925206,traffic_signals,3,,POINT (-73.925206 40.693455)
3369,42471580,40.694429,-73.924249,,4,,POINT (-73.924249 40.694429)
3370,42471586,40.696443,-73.922271,traffic_signals,4,,POINT (-73.922271 40.696443)
3371,42471591,40.697918,-73.920824,traffic_signals,4,,POINT (-73.920824 40.697918)
3372,42471595,40.6986327,-73.9201003,traffic_signals,4,,POINT (-73.9201003 40.6986327)
3373,42471599,40.699392,-73.919377,traffic_signals,4,,POINT (-73.919377 40.699392)
3374,42471602,40.7009776,-73.9178173,traffic_signals,4,,POINT (-73.9178173 40.7009776)
3375,42471605,40.702499,-73.916325,traffic_signals,4,,POINT (-73.916325 40.702499)
3376,42471607,40.703677,-73.915126,traffic_signals,4,,POINT (-73.915126 40.703677)
3377,42471615,40.6898091,-73.9779385,,3,,POINT (-73.9779385 40.6898091)
3378,42471707,40.6963824,-73.9773691,,3,,POINT (-73.9773691 40.6963824)
3379,42471710,40.6963387,-73.9764371,traffic_signals,4,,POINT (-73.9764371 40.6963387)
3380,42471715,40.6962939,-73.9754379,,3,,POINT (-73.9754379 40.6962939)
3381,42471719,40.6962573,-73.9744636,traffic_signals,4,,POINT (-73.9744636 40.6962573)
3382,42471722,40.6961801,-73.972466,traffic_signals,4,,POINT (-73.972466 40.6961801)
3383,42471726,40.6960641,-73.9694016,traffic_signals,4,,POINT (-73.9694016 40.6960641)
3384,42471728,40.6960275,-73.9684038,,3,,POINT (-73.9684038 40.6960275)
3385,42471731,40.6959889,-73.9674114,traffic_signals,4,,POINT (-73.9674114 40.6959889)
3386,42471733,40.6959279,-73.9654615,traffic_signals,3,,POINT (-73.9654615 40.6959279)
3387,42471736,40.6961333,-73.9645549,,3,,POINT (-73.9645549 40.6961333)
3388,42471739,40.6965753,-73.9636986,,3,,POINT (-73.9636986 40.6965753)
3389,42471754,40.696184,-73.980364,traffic_signals,4,,POINT (-73.980364 40.696184)
3390,42471764,40.6960374,-73.9763838,traffic_signals,4,,POINT (-73.9763838 40.6960374)
3391,42471779,40.6958944,-73.9724053,traffic_signals,4,,POINT (-73.9724053 40.6958944)
3392,42471785,40.6957846,-73.9693476,traffic_signals,4,,POINT (-73.9693476 40.6957846)
3393,42471786,40.6957459,-73.9683579,,3,,POINT (-73.9683579 40.6957459)
3394,42471787,40.6957093,-73.9673574,traffic_signals,4,,POINT (-73.9673574 40.6957093)
3395,42471789,40.6956341,-73.9654048,,3,,POINT (-73.9654048 40.6956341)
3396,42471797,40.6955923,-73.9644503,,3,,POINT (-73.9644503 40.6955923)
3397,42471802,40.6958796,-73.963541,,3,,POINT (-73.963541 40.6958796)
3398,42471807,40.6960931,-73.9626454,,4,,POINT (-73.9626454 40.6960931)
3399,42471829,40.696207,-73.961586,traffic_signals,4,,POINT (-73.961586 40.696207)
3400,42471833,40.69632,-73.960621,,4,,POINT (-73.960621 40.69632)
3401,42471836,40.696571,-73.958435,traffic_signals,4,,POINT (-73.958435 40.696571)
3402,42471838,40.696676,-73.957526,traffic_signals,4,,POINT (-73.957526 40.696676)
3403,42471841,40.696784,-73.956581,traffic_signals,4,,POINT (-73.956581 40.696784)
3404,42471844,40.696894,-73.955637,traffic_signals,4,,POINT (-73.955637 40.696894)
3405,42471847,40.696995,-73.954745,traffic_signals,4,,POINT (-73.954745 40.696995)
3406,42471849,40.697099,-73.953853,traffic_signals,4,,POINT (-73.953853 40.697099)
3407,42471852,40.697204,-73.952925,traffic_signals,4,,POINT (-73.952925 40.697204)
3408,42471855,40.697583,-73.949647,traffic_signals,4,,POINT (-73.949647 40.697583)
3409,42471859,40.697903,-73.946797,traffic_signals,4,,POINT (-73.946797 40.697903)
3410,42471867,40.6981061,-73.9449729,,3,,POINT (-73.9449729 40.6981061)
3411,42471870,40.6982209,-73.9439584,traffic_signals,4,,POINT (-73.9439584 40.6982209)
3412,42471874,40.6985417,-73.941144,traffic_signals,4,,POINT (-73.941144 40.6985417)
3413,42471879,40.6988967,-73.9386467,,3,,POINT (-73.9386467 40.6988967)
3414,42471953,40.699833,-73.936963,,3,,POINT (-73.936963 40.699833)
3415,42472251,40.7371418,-73.9569305,,3,,POINT (-73.9569305 40.7371418)
3416,42472255,40.7372958,-73.9554272,,4,,POINT (-73.9554272 40.7372958)
3417,42472259,40.7375049,-73.9532044,,4,,POINT (-73.9532044 40.7375049)
3418,42472268,40.7025959,-73.9925809,,4,,POINT (-73.9925809 40.7025959)
3419,42472683,40.7206467,-73.9436797,,3,,POINT (-73.9436797 40.7206467)
3420,42472689,40.725616,-73.944498,,4,,POINT (-73.944498 40.725616)
3421,42472693,40.7274931,-73.944808,stop,4,,POINT (-73.944808 40.7274931)
3422,42472696,40.729349,-73.945116,,4,,POINT (-73.945116 40.729349)
3423,42472698,40.730601,-73.945319,,3,,POINT (-73.945319 40.730601)
3424,42472714,40.7038541,-73.9895378,,3,,POINT (-73.9895378 40.7038541)
3425,42472722,40.7038197,-73.9884985,,3,,POINT (-73.9884985 40.7038197)
3426,42472725,40.7037563,-73.9865938,,4,,POINT (-73.9865938 40.7037563)
3427,42472734,40.7035762,-73.9810717,,4,,POINT (-73.9810717 40.7035762)
3428,42472987,40.6981311,-73.9775345,,3,,POINT (-73.9775345 40.6981311)
3429,42473203,40.6967021,-73.9347795,,3,,POINT (-73.9347795 40.6967021)
3430,42473207,40.6962869,-73.934712,,4,,POINT (-73.934712 40.6962869)
3431,42473213,40.695553,-73.9345667,traffic_signals,4,,POINT (-73.9345667 40.695553)
3432,42473215,40.6948206,-73.9344204,traffic_signals,4,,POINT (-73.9344204 40.6948206)
3433,42473217,40.6940894,-73.9342743,,4,,POINT (-73.9342743 40.6940894)
3434,42473222,40.6933557,-73.9341278,traffic_signals,4,,POINT (-73.9341278 40.6933557)
3435,42473229,40.6926237,-73.9339815,,4,,POINT (-73.9339815 40.6926237)
3436,42473232,40.6918927,-73.9338355,traffic_signals,4,,POINT (-73.9338355 40.6918927)
3437,42473239,40.6911588,-73.9336888,,3,,POINT (-73.9336888 40.6911588)
3438,42473245,40.6904268,-73.9335426,traffic_signals,4,,POINT (-73.9335426 40.6904268)
3439,42473252,40.6897004,-73.9333967,,4,,POINT (-73.9333967 40.6897004)
3440,42473313,40.7237879,-73.9375038,traffic_signals,4,,POINT (-73.9375038 40.7237879)
3441,42473650,40.7015669,-73.9383253,traffic_signals,3,,POINT (-73.9383253 40.7015669)
3442,42473950,40.7178711,-73.9622061,traffic_signals,4,,POINT (-73.9622061 40.7178711)
3443,42473951,40.7169851,-73.9607779,stop,4,,POINT (-73.9607779 40.7169851)
3444,42473952,40.7161791,-73.9595041,stop,4,,POINT (-73.9595041 40.7161791)
3445,42473953,40.7153744,-73.9582409,traffic_signals,4,,POINT (-73.9582409 40.7153744)
3446,42473959,40.7146464,-73.9570476,traffic_signals,4,,POINT (-73.9570476 40.7146464)
3447,42474000,40.7076213,-73.9217966,,5,,POINT (-73.9217966 40.7076213)
3448,42474002,40.708484,-73.922104,,4,,POINT (-73.922104 40.708484)
3449,42474005,40.709006,-73.922337,,4,,POINT (-73.922337 40.709006)
3450,42474010,40.709333,-73.922483,traffic_signals,4,,POINT (-73.922483 40.709333)
3451,42474017,40.7117499,-73.9235493,,3,,POINT (-73.9235493 40.7117499)
3452,42474020,40.712428,-73.9238471,,4,,POINT (-73.9238471 40.712428)
3453,42474031,40.7139621,-73.9245207,,4,,POINT (-73.9245207 40.7139621)
3454,42474042,40.708678,-73.93698,,3,,POINT (-73.93698 40.708678)
3455,42474044,40.7093778,-73.9370963,,4,,POINT (-73.9370963 40.7093778)
3456,42474048,40.7100914,-73.9372086,,4,,POINT (-73.9372086 40.7100914)
3457,42474050,40.7104518,-73.9373399,,3,,POINT (-73.9373399 40.7104518)
3458,42474051,40.7111817,-73.9376822,,3,,POINT (-73.9376822 40.7111817)
3459,42474052,40.7118153,-73.9379795,,3,,POINT (-73.9379795 40.7118153)
3460,42474056,40.7125374,-73.93832,traffic_signals,3,,POINT (-73.93832 40.7125374)
3461,42474099,40.713484,-73.965503,,4,,POINT (-73.965503 40.713484)
3462,42474104,40.713079,-73.964071,,4,,POINT (-73.964071 40.713079)
3463,42474121,40.712526,-73.962552,stop,4,,POINT (-73.962552 40.712526)
3464,42474126,40.711969,-73.961029,traffic_signals,4,,POINT (-73.961029 40.711969)
3465,42474131,40.711424,-73.959533,traffic_signals,4,,POINT (-73.959533 40.711424)
3466,42474135,40.710864,-73.958003,traffic_signals,4,,POINT (-73.958003 40.710864)
3467,42474150,40.7099521,-73.9554897,traffic_signals,4,,POINT (-73.9554897 40.7099521)
3468,42474153,40.709522,-73.954326,stop,4,,POINT (-73.954326 40.709522)
3469,42474156,40.708974,-73.95283,,4,,POINT (-73.95283 40.708974)
3470,42474161,40.7084307,-73.9513351,,4,,POINT (-73.9513351 40.7084307)
3471,42474162,40.7081672,-73.9506595,traffic_signals,4,,POINT (-73.9506595 40.7081672)
3472,42474660,40.709054,-73.967104,stop,4,,POINT (-73.967104 40.709054)
3473,42474664,40.708902,-73.965801,,4,,POINT (-73.965801 40.708902)
3474,42474666,40.70872,-73.964185,stop,4,,POINT (-73.964185 40.70872)
3475,42474668,40.708535,-73.962573,traffic_signals,4,,POINT (-73.962573 40.708535)
3476,42474671,40.7083545,-73.9609905,traffic_signals,3,,POINT (-73.9609905 40.7083545)
3477,42474674,40.708041,-73.958152,,3,,POINT (-73.958152 40.708041)
3478,42474681,40.707879,-73.956808,traffic_signals,3,,POINT (-73.956808 40.707879)
3479,42475320,40.7002845,-73.9521745,,3,,POINT (-73.9521745 40.7002845)
3480,42475322,40.700922,-73.951288,traffic_signals,4,,POINT (-73.951288 40.700922)
3481,42475325,40.701579,-73.950274,traffic_signals,4,,POINT (-73.950274 40.701579)
3482,42475328,40.702159,-73.949379,,4,,POINT (-73.949379 40.702159)
3483,42475331,40.703351,-73.947539,stop,4,,POINT (-73.947539 40.703351)
3484,42475336,40.7036668,-73.9470493,,3,,POINT (-73.9470493 40.7036668)
3485,42475745,40.6939665,-73.9964491,,3,,POINT (-73.9964491 40.6939665)
3486,42475761,40.705352,-73.962485,traffic_signals,4,,POINT (-73.962485 40.705352)
3487,42475764,40.706464,-73.960767,traffic_signals,4,,POINT (-73.960767 40.706464)
3488,42475767,40.7073646,-73.9595092,traffic_signals,3,,POINT (-73.9595092 40.7073646)
3489,42475777,40.7037186,-73.9650446,,3,,POINT (-73.9650446 40.7037186)
3490,42476036,40.6956485,-73.997391,,3,,POINT (-73.997391 40.6956485)
3491,42476037,40.6949744,-73.9977089,,3,,POINT (-73.9977089 40.6949744)
3492,42476485,40.7140639,-73.9528538,traffic_signals,4,,POINT (-73.9528538 40.7140639)
3493,42476487,40.7150369,-73.9517659,traffic_signals,4,,POINT (-73.9517659 40.7150369)
3494,42476494,40.7153585,-73.9513418,,3,,POINT (-73.9513418 40.7153585)
3495,42476497,40.7162133,-73.9501614,,3,,POINT (-73.9501614 40.7162133)
3496,42476503,40.7164744,-73.9497643,traffic_signals,4,,POINT (-73.9497643 40.7164744)
3497,42476509,40.7169685,-73.9489846,,3,,POINT (-73.9489846 40.7169685)
3498,42476514,40.7174432,-73.9482647,traffic_signals,4,,POINT (-73.9482647 40.7174432)
3499,42476519,40.7178784,-73.9475898,,3,,POINT (-73.9475898 40.7178784)
3500,42476522,40.7184348,-73.9467345,traffic_signals,4,,POINT (-73.9467345 40.7184348)
3501,42476525,40.718662,-73.9463575,,3,,POINT (-73.9463575 40.718662)
3502,42476532,40.7207974,-73.9427682,traffic_signals,4,,POINT (-73.9427682 40.7207974)
3503,42476534,40.7213208,-73.9419,,3,,POINT (-73.9419 40.7213208)
3504,42476536,40.7219327,-73.9410334,traffic_signals,4,,POINT (-73.9410334 40.7219327)
3505,42476545,40.723078,-73.93914,traffic_signals,4,,POINT (-73.93914 40.723078)
3506,42476565,40.7142042,-73.9532772,traffic_signals;crossing,3,,POINT (-73.9532772 40.7142042)
3507,42476576,40.7147262,-73.9527027,,3,,POINT (-73.9527027 40.7147262)
3508,42476580,40.715277,-73.9521251,,3,,POINT (-73.9521251 40.715277)
3509,42476585,40.7154272,-73.9518339,,4,,POINT (-73.9518339 40.7154272)
3510,42476610,40.7160281,-73.951172,,3,,POINT (-73.951172 40.7160281)
3511,42476614,40.7169262,-73.9498387,traffic_signals,5,,POINT (-73.9498387 40.7169262)
3512,42476621,40.7176768,-73.9486574,,3,,POINT (-73.9486574 40.7176768)
3513,42476625,40.7178728,-73.9483301,traffic_signals,4,,POINT (-73.9483301 40.7178728)
3514,42476629,40.7185663,-73.9471621,,3,,POINT (-73.9471621 40.7185663)
3515,42476636,40.7187967,-73.9467812,traffic_signals,4,,POINT (-73.9467812 40.7187967)
3516,42476648,40.7211524,-73.9428319,traffic_signals,4,,POINT (-73.9428319 40.7211524)
3517,42476651,40.7216556,-73.9419561,,3,,POINT (-73.9419561 40.7216556)
3518,42476656,40.722274,-73.941089,traffic_signals,4,,POINT (-73.941089 40.722274)
3519,42476663,40.722879,-73.9402304,,3,,POINT (-73.9402304 40.722879)
3520,42476669,40.7233856,-73.9393242,traffic_signals,4,,POINT (-73.9393242 40.7233856)
3521,42476673,40.7236048,-73.938922,,3,,POINT (-73.938922 40.7236048)
3522,42476675,40.723848,-73.9384406,,3,,POINT (-73.9384406 40.723848)
3523,42476680,40.725907,-73.935398,stop,4,,POINT (-73.935398 40.725907)
3524,42476687,40.7279096,-73.9325128,,3,,POINT (-73.9325128 40.7279096)
3525,42476712,40.696311,-73.997078,,3,,POINT (-73.997078 40.696311)
3526,42476718,40.696131,-73.996413,,3,,POINT (-73.996413 40.696131)
3527,42476720,40.6958921,-73.9955395,traffic_signals,4,,POINT (-73.9955395 40.6958921)
3528,42476721,40.6954648,-73.9939772,traffic_signals,4,,POINT (-73.9939772 40.6954648)
3529,42476725,40.6952191,-73.993079,,3,,POINT (-73.993079 40.6952191)
3530,42476728,40.6949448,-73.9920972,traffic_signals,4,,POINT (-73.9920972 40.6949448)
3531,42476732,40.6946127,-73.9906189,,3,,POINT (-73.9906189 40.6946127)
3532,42476777,40.7052222,-73.9498349,,3,,POINT (-73.9498349 40.7052222)
3533,42476779,40.7054557,-73.947983,traffic_signals,4,,POINT (-73.947983 40.7054557)
3534,42476783,40.7056044,-73.9462609,traffic_signals,4,,POINT (-73.9462609 40.7056044)
3535,42476785,40.7057401,-73.9446844,traffic_signals,4,,POINT (-73.9446844 40.7057401)
3536,42476791,40.706049,-73.941282,,4,,POINT (-73.941282 40.706049)
3537,42476793,40.70621,-73.939598,traffic_signals,4,,POINT (-73.939598 40.70621)
3538,42476805,40.706265,-73.939037,,3,,POINT (-73.939037 40.706265)
3539,42476811,40.7065855,-73.9356665,,3,,POINT (-73.9356665 40.7065855)
3540,42476825,40.7067098,-73.9357074,,3,,POINT (-73.9357074 40.7067098)
3541,42476829,40.707081,-73.9337955,,3,,POINT (-73.9337955 40.707081)
3542,42477541,40.692213,-73.922919,,3,,POINT (-73.922919 40.692213)
3543,42477542,40.693144,-73.921994,stop,4,,POINT (-73.921994 40.693144)
3544,42477543,40.695157,-73.920011,traffic_signals,4,,POINT (-73.920011 40.695157)
3545,42477544,40.69663,-73.918564,traffic_signals,4,,POINT (-73.918564 40.69663)
3546,42477549,40.699032,-73.9162195,traffic_signals,4,,POINT (-73.9162195 40.699032)
3547,42477552,40.699696,-73.915562,,4,,POINT (-73.915562 40.699696)
3548,42477555,40.701198,-73.914088,traffic_signals,4,,POINT (-73.914088 40.701198)
3549,42477573,40.699668,-73.959238,traffic_signals,4,,POINT (-73.959238 40.699668)
3550,42477575,40.7008342,-73.9574398,traffic_signals,4,,POINT (-73.9574398 40.7008342)
3551,42477578,40.701946,-73.955724,traffic_signals,4,,POINT (-73.955724 40.701946)
3552,42477581,40.703181,-73.953812,traffic_signals,4,,POINT (-73.953812 40.703181)
3553,42477584,40.704418,-73.9519,traffic_signals,4,,POINT (-73.9519 40.704418)
3554,42477588,40.7054366,-73.9502183,traffic_signals,5,,POINT (-73.9502183 40.7054366)
3555,42477655,40.7140101,-73.923934,,4,,POINT (-73.923934 40.7140101)
3556,42477659,40.7128398,-73.9222082,,3,,POINT (-73.9222082 40.7128398)
3557,42477862,40.69858,-73.926024,,3,,POINT (-73.926024 40.69858)
3558,42477864,40.700056,-73.924582,traffic_signals,4,,POINT (-73.924582 40.700056)
3559,42477867,40.70153,-73.923133,,4,,POINT (-73.923133 40.70153)
3560,42477871,40.7031154,-73.9215796,,4,,POINT (-73.9215796 40.7031154)
3561,42477874,40.704764,-73.919957,,4,,POINT (-73.919957 40.704764)
3562,42477877,40.705867,-73.918833,traffic_signals,4,,POINT (-73.918833 40.705867)
3563,42477885,40.6962589,-73.9303582,traffic_signals,3,,POINT (-73.9303582 40.6962589)
3564,42477886,40.6971885,-73.9288431,,4,,POINT (-73.9288431 40.6971885)
3565,42477890,40.6978104,-73.9278298,,4,,POINT (-73.9278298 40.6978104)
3566,42477894,40.698738,-73.926305,,3,,POINT (-73.926305 40.698738)
3567,42477901,40.692794,-73.95205,,3,,POINT (-73.95205 40.692794)
3568,42477903,40.693172,-73.948768,traffic_signals,4,,POINT (-73.948768 40.693172)
3569,42477905,40.693497,-73.945932,traffic_signals,4,,POINT (-73.945932 40.693497)
3570,42477907,40.6938242,-73.9430891,traffic_signals,4,,POINT (-73.9430891 40.6938242)
3571,42477909,40.6941478,-73.940267,traffic_signals,4,,POINT (-73.940267 40.6941478)
3572,42477912,40.6951149,-73.9319291,traffic_signals,3,,POINT (-73.9319291 40.6951149)
3573,42477921,40.6950273,-73.9317736,traffic_signals,3,,POINT (-73.9317736 40.6950273)
3574,42477923,40.6963423,-73.930507,,3,,POINT (-73.930507 40.6963423)
3575,42477965,40.707029,-73.969131,,1,,POINT (-73.969131 40.707029)
3576,42477968,40.7070033,-73.9672797,traffic_signals,4,,POINT (-73.9672797 40.7070033)
3577,42477970,40.707252,-73.9659362,,3,,POINT (-73.9659362 40.707252)
3578,42477972,40.7074502,-73.96488,,3,,POINT (-73.96488 40.7074502)
3579,42477974,40.7075372,-73.9644203,traffic_signals,4,,POINT (-73.9644203 40.7075372)
3580,42477980,40.707685,-73.962743,traffic_signals,3,,POINT (-73.962743 40.707685)
3581,42477986,40.7076245,-73.9621585,,3,,POINT (-73.9621585 40.7076245)
3582,42477990,40.707595,-73.96186,,3,,POINT (-73.96186 40.707595)
3583,42477995,40.707524,-73.961144,traffic_signals,4,,POINT (-73.961144 40.707524)
3584,42478001,40.707407,-73.959938,,3,,POINT (-73.959938 40.707407)
3585,42478008,40.7072602,-73.9584546,traffic_signals,4,,POINT (-73.9584546 40.7072602)
3586,42478023,40.7071415,-73.957082,stop,4,,POINT (-73.957082 40.7071415)
3587,42478025,40.7071141,-73.9567168,,3,,POINT (-73.9567168 40.7071141)
3588,42478027,40.7070415,-73.955699,traffic_signals,4,,POINT (-73.955699 40.7070415)
3589,42478365,40.6990467,-73.967658,stop,1,,POINT (-73.967658 40.6990467)
3590,42478369,40.69772,-73.9677372,traffic_signals,3,,POINT (-73.9677372 40.69772)
3591,42478376,40.693341,-73.966881,traffic_signals,4,,POINT (-73.966881 40.693341)
3592,42478381,40.691756,-73.966566,traffic_signals,4,,POINT (-73.966566 40.691756)
3593,42478390,40.689673,-73.966135,traffic_signals,4,,POINT (-73.966135 40.689673)
3594,42478902,40.7229758,-73.9453607,,3,,POINT (-73.9453607 40.7229758)
3595,42478904,40.7251597,-73.946593,,4,,POINT (-73.946593 40.7251597)
3596,42478906,40.726822,-73.947544,traffic_signals,4,,POINT (-73.947544 40.726822)
3597,42478907,40.728485,-73.948495,,4,,POINT (-73.948495 40.728485)
3598,42478909,40.729518,-73.949083,,3,,POINT (-73.949083 40.729518)
3599,42479002,40.690264,-73.91545,,4,,POINT (-73.91545 40.690264)
3600,42479004,40.691737,-73.914002,traffic_signals,4,,POINT (-73.914002 40.691737)
3601,42479006,40.693212,-73.912554,stop,4,,POINT (-73.912554 40.693212)
3602,42479008,40.694687,-73.911107,,4,,POINT (-73.911107 40.694687)
3603,42479011,40.6962655,-73.9095565,stop,4,,POINT (-73.9095565 40.6962655)
3604,42479249,40.7224522,-73.9547639,,3,,POINT (-73.9547639 40.7224522)
